日付,場コード,レース,決まり手,3連単配当,1着の枠,1着(立役者),1枠(飛んだイン)
20250913,2,7,不明,15110,4,川添英正,岡村仁
20250913,2,8,不明,51940,5,清水未唯,田中豪
20250913,2,11,不明,35360,4,三川昂暁,河野大
20250913,4,1,不明,17090,2,池田浩美,黒田剛
20250913,4,11,不明,120610,6,佐竹太一,丹下将
20250913,5,4,不明,20730,3,芹澤克彦,飯山泰
20250913,5,9,不明,20680,4,盛本真輔,妹尾忠幸
20250913,12,8,不明,13890,5,石野貴之,湯川浩司
20250913,14,7,不明,27920,5,森高一真,萩原秀人
20250913,14,8,不明,43430,4,杉山正樹,笠原亮
20250913,14,9,不明,12220,2,濱野谷憲吾,海野康志郎
20250913,14,10,不明,24370,5,徳増秀樹,前田将太
20250913,15,5,不明,145370,5,松田憲幸,萬正嗣
20250913,15,8,不明,30270,5,中井俊祐,田路朋史
20250913,15,10,不明,22500,3,小野達哉,益田啓司
20250913,15,11,不明,16860,4,芝田浩治,大澤普司
20250913,16,5,不明,15290,4,土屋実沙希,武井莉里佳
20250913,16,7,不明,18960,2,奥村明日香,西村歩
20250913,16,10,不明,51510,6,今井美亜,海野ゆかり
20250913,18,4,不明,23830,3,藤山雅弘,木村仁紀
20250913,19,5,不明,10760,2,吉田一郎,平田忠則
20250913,19,12,不明,22210,4,松尾昂明,中村泰平
20250913,21,4,不明,18760,5,佐々木大河,田中辰彦
20250913,21,7,不明,14710,5,森智也,白井友晴
20250913,21,9,不明,44160,5,西尾亮輔,大野芳顕
20250913,22,5,不明,14720,3,竹田広樹,野間大樹
20250913,22,7,不明,25890,3,川崎智幸,酒見峻介
20250913,22,11,不明,18870,4,横澤剛治,佐々木翔斗
20250912,2,9,不明,12820,6,濱崎直矢,馬野耀
20250912,5,1,不明,18690,3,川尻泰輔,雑賀勇貴
20250912,6,2,不明,14360,2,明石正之,宮内由紀英
20250912,9,1,不明,38780,3,島田一生,赤羽克也
20250912,9,6,不明,28600,4,松田隆司,滝沢芳行
20250912,11,5,不明,11930,2,金子萌,宮迫暢彦
20250912,11,10,不明,11600,2,天野友和,中村魁生
20250912,12,6,不明,38130,2,山田康二,井上忠政
20250912,15,3,不明,29790,4,西原明生,板倉敦史
20250912,16,8,不明,11260,3,豊田結,宇野弥生
20250912,18,5,不明,19250,3,木村仁紀,春園功太
20250912,19,4,不明,30120,5,中岡正彦,佐口達也
20250912,22,9,不明,12050,3,三原司,松尾祭
20250912,22,12,不明,39180,3,三嶌誠司,松村敏
20250911,1,1,不明,16110,5,浜野孝志,汐崎正則
20250911,1,4,不明,20580,3,上田紗奈,亀山雅幸
20250911,1,5,不明,25320,4,鈴木猛,江口晃生
20250911,1,8,不明,11550,3,丹下健,前野竜一
